title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Union Pacific (UNP ) Showing Support Near $143.03,urn:contentItem:5SFS-KC51-JDN4-T0W7-00000-00,2018-05-31,"May 31, 2018 Thursday",149,2,U.S. Federal,2018-05-31,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,55
Union Pacific Co. ( UNP ) Shares Bought by Smith Salley Associates,urn:contentItem:5SDT-DJ51-F03R-N493-00000-00,2018-05-27,"May 27, 2018 Sunday",149,3,U.S. Federal,2018-05-27,Transcript Daily,,News,Available,484294,AMCN-10009368,1000 words,,1000,English,55
Traders Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5SFM-09Y1-F03R-N1HS-00000-00,2018-05-31,"May 31, 2018 Thursday",149,4,U.S. Federal,2018-05-31,Zolmax.com,,News,Available,484302,AMCN-116308,965 words,,965,English,55
Potential Union Pacific ( UNP ) Trade Targets 2.52% Return,urn:contentItem:5SFJ-M661-F146-H471-00000-00,2018-05-30,"May 30, 2018 Wednesday",149,5,U.S. Federal,2018-05-30,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,55
Cavalier Investments LLC Takes Position in Union Pacific Co. ( UNP ),urn:contentItem:5SFN-G961-JCMN-Y1T8-00000-00,2018-05-31,"May 31, 2018 Thursday",149,6,U.S. Federal,2018-05-31,Watchlist News,,News,Available,484299,AMCN-135127,1053 words,,1053,English,55
Union Pacific Co. ( UNP ) Shares Sold by Haverford Trust Co.,urn:contentItem:5SDC-MC21-JCMN-Y4RD-00000-00,2018-05-25,"May 25, 2018 Friday",148,7,U.S. Federal,2018-05-25,Ticker Report,,News,Available,484293,AMCN-126392,963 words,,963,English,55
Union Pacific Co. ( UNP ) Shares Bought by Smithfield Trust Co.,urn:contentItem:5SF7-H9R1-F03R-N36C-00000-00,2018-05-29,"May 29, 2018 Tuesday",148,8,U.S. Federal,2018-05-29,Transcript Daily,,News,Available,484294,AMCN-10009368,975 words,,975,English,55
Potential Union Pacific ( UNP ) Trade Has 3.50% Downside Protection,urn:contentItem:5SFB-N0H1-F146-H1MB-00000-00,2018-05-29,"May 29, 2018 Tuesday",148,9,U.S. Federal,2018-05-29,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,55
Union Pacific Co. ( UNP ) Shares Bought by Csenge Advisory Group,urn:contentItem:5SFM-09X1-F03R-N53Y-00000-00,2018-05-31,"May 31, 2018 Thursday",148,10,U.S. Federal,2018-05-31,Transcript Daily,,News,Available,484294,AMCN-10009368,1091 words,,1091,English,55
Investors Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5SG0-MW81-JCMN-Y506-00000-00,2018-06-01,"June 1, 2018 Friday",149,1,U.S. Federal,2018-06-01,Transcript Daily,,News,Available,484294,AMCN-10009368,879 words,,879,English,97
Union Pacific (UNP ) Showing Support Near $143.19,urn:contentItem:5SGM-G3J1-F146-H51K-00000-00,2018-06-04,"June 4, 2018 Monday",149,2,U.S. Federal,2018-06-04,Fresh Brewed Media,,News,Available,345147,FRBREW2018,237 words,,237,English,97
Union Pacific (UNP ) Trading Near $145.08 Resistance Level,urn:contentItem:5SH2-DGR1-F146-H38X-00000-00,2018-06-06,"June 6, 2018 Wednesday",149,3,U.S. Federal,2018-06-06,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,97
Union Pacific (UNP ) Trading Near $144.77 Resistance Level,urn:contentItem:5SH8-CNY1-JDN4-T0G4-00000-00,2018-06-07,"June 7, 2018 Thursday",149,4,U.S. Federal,2018-06-07,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,97
"Union Pacific (UNP) Receiving Somewhat Positive Media Coverage, Accern Reports",urn:contentItem:5SGV-JRW1-JCMN-Y48D-00000-00,2018-06-06,"June 6, 2018 Wednesday",148,5,U.S. Federal,2018-06-06,DailyPolitical,,News,Available,484233,AMCN-116307,1010 words,,1010,English,97
GSA Capital Partners LLP Takes Position in Union Pacific Co. ( UNP ),urn:contentItem:5SH2-M401-JCMN-Y1VM-00000-00,2018-06-06,"June 6, 2018 Wednesday",148,6,U.S. Federal,2018-06-06,Transcript Daily,,News,Available,484294,AMCN-10009368,1071 words,,1071,English,97
Union Pacific Co. ( UNP ) Shares Bought by Pettyjohn Wood White Inc.,urn:contentItem:5SGV-JSC1-F03R-N3P1-00000-00,2018-06-05,"June 5, 2018 Tuesday",148,7,U.S. Federal,2018-06-05,Watchlist News,,News,Available,484299,AMCN-135127,1029 words,,1029,English,97
Potential Union Pacific (UNP ) Trade Could Hit 2.70% Return,urn:contentItem:5SGV-F8R1-F146-H05H-00000-00,2018-06-05,"June 5, 2018 Tuesday",148,8,U.S. Federal,2018-06-05,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,97
CI Investments Inc. Has $27.07 Million Position in Union Pacific Co. ( UNP ),urn:contentItem:5SH3-V0D1-JCMN-Y2FY-00000-00,2018-06-07,"June 7, 2018 Thursday",148,9,U.S. Federal,2018-06-07,Ticker Report,,News,Available,484293,AMCN-126392,984 words,,984,English,97
Union Pacific Co. ( UNP ) Shares Sold by Heritage Investors Management Corp,urn:contentItem:5SG3-8611-JCMN-Y4B1-00000-00,2018-06-02,"June 2, 2018 Saturday",148,10,U.S. Federal; Ohio,2018-06-02,Zolmax.com,,News,Available,484302,AMCN-116308,1070 words,,1070,English,97
Union Pacific (UNP ) Showing Resistance Near $143.40,urn:contentItem:5SHG-BV21-JDN4-T2FF-00000-00,2018-06-08,"June 8, 2018 Friday",149,1,U.S. Federal,2018-06-08,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,41
Union Pacific (UNP ) Showing Resistance Near $148.51,urn:contentItem:5SJS-5YN1-JDN4-T3NT-00000-00,2018-06-14,"June 14, 2018 Thursday",149,2,U.S. Federal,2018-06-14,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,41
Union Pacific (UNP ) Showing Resistance Near $146.56,urn:contentItem:5SJ4-8FK1-F146-H1SB-00000-00,2018-06-11,"June 11, 2018 Monday",149,3,U.S. Federal,2018-06-11,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,41
Potential Union Pacific (UNP ) Trade Has 3.52% Downside Protection,urn:contentItem:5SJJ-6SM1-F146-H261-00000-00,2018-06-13,"June 13, 2018 Wednesday",148,4,U.S. Federal,2018-06-13,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,41
"FIL Ltd Buys 139,317 Shares of Union Pacific Co. (UNP)",urn:contentItem:5SHK-1D61-F03R-N3WT-00000-00,2018-06-09,"June 9, 2018 Saturday",148,5,U.S. Federal,2018-06-09,Transcript Daily,,News,Available,484294,AMCN-10009368,1064 words,,1064,English,41
Investors Sell Shares of Union Pacific (UNP ) on Strength (UNP),urn:contentItem:5SHH-RB21-F03R-N558-00000-00,2018-06-09,"June 9, 2018 Saturday",148,6,U.S. Federal,2018-06-09,Transcript Daily,,News,Available,484294,AMCN-10009368,1024 words,,1024,English,41
Gideon Capital Advisors Inc. Acquires New Position in Union Pacific Co. (UNP),urn:contentItem:5SHG-FYF1-JCMN-Y20J-00000-00,2018-06-08,"June 8, 2018 Friday",148,7,U.S. Federal,2018-06-08,DailyPolitical,,News,Available,484233,AMCN-116307,1024 words,,1024,English,41
"HighVista Strategies LLC Has $390,000 Stake in Union Pacific Co. (UNP)",urn:contentItem:5SJ1-2761-JCMN-Y1JW-00000-00,2018-06-11,"June 11, 2018 Monday",148,8,U.S. Federal,2018-06-11,Ticker Report,,News,Available,484293,AMCN-126392,982 words,,982,English,41
United Capital Financial Advisers LLC Grows Stake in Union Pacific Co. (UNP),urn:contentItem:5SJB-9C91-F03R-N08D-00000-00,2018-06-12,"June 12, 2018 Tuesday",148,9,U.S. Federal,2018-06-12,Watchlist News,,News,Available,484299,AMCN-135127,1063 words,,1063,English,41
HighVista Strategies LLC Purchases 400 Shares of Union Pacific Co. (UNP),urn:contentItem:5SJ4-BTM1-F03R-N05T-00000-00,2018-06-11,"June 11, 2018 Monday",147,10,U.S. Federal,2018-06-11,Watchlist News,,News,Available,484299,AMCN-135127,995 words,,995,English,41
Union Pacific ( UNP ) Earns News Impact Rating of 0.15,urn:contentItem:5SKF-46X1-JCMN-Y1JK-00000-00,2018-06-18,"June 18, 2018 Monday",149,1,U.S. Federal,2018-06-18,Transcript Daily,,News,Available,484294,AMCN-10009368,991 words,,991,English,39
Union Pacific Co. ( UNP ) Position Boosted by Brookfield Asset Management Inc.,urn:contentItem:5SKW-G441-JCMN-Y52J-00000-00,2018-06-20,"June 20, 2018 Wednesday",149,2,U.S. Federal,2018-06-20,Ticker Report,,News,Available,484293,AMCN-126392,904 words,,904,English,39
Union Pacific (UNP ) Trading Near $142.91 Support Level,urn:contentItem:5SKM-2PT1-JDN4-T1M5-00000-00,2018-06-18,"June 18, 2018 Monday",149,3,U.S. Federal,2018-06-18,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,39
Union Pacific (UNP ) Trading Near $141.71 Support Level,urn:contentItem:5SM8-0811-JDN4-T3K1-00000-00,2018-06-21,"June 21, 2018 Thursday",149,4,U.S. Federal,2018-06-21,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,39
Union Pacific (UNP ) Trading Near $146.73 Resistance Level,urn:contentItem:5SK0-5441-JDN4-T0SK-00000-00,2018-06-15,"June 15, 2018 Friday",149,5,U.S. Federal,2018-06-15,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,39
Union Pacific Co. (UNP) Shares Bought by Sandler Capital Management,urn:contentItem:5SK0-9F91-JCMN-Y233-00000-00,2018-06-15,"June 15, 2018 Friday",148,6,U.S. Federal,2018-06-15,Zolmax.com,,News,Available,484302,AMCN-116308,1002 words,,1002,English,39
Union Pacific Co. ( UNP ) Shares Bought by Nvwm LLC,urn:contentItem:5SKM-92G1-F03R-N2DD-00000-00,2018-06-18,"June 18, 2018 Monday",148,7,U.S. Federal,2018-06-18,Ticker Report,,News,Available,484293,AMCN-126392,1112 words,,1112,English,39
Nicola Wealth Management LTD. Purchases New Stake in Union Pacific Co. ( UNP ),urn:contentItem:5SM8-4V81-JCMN-Y15H-00000-00,2018-06-21,"June 21, 2018 Thursday",148,8,U.S. Federal,2018-06-21,Watchlist News,,News,Available,484299,AMCN-135127,858 words,,858,English,39
Union Pacific Co. (UNP) Shares Sold by PointState Capital LP,urn:contentItem:5SK0-9F91-JCMN-Y186-00000-00,2018-06-15,"June 15, 2018 Friday",148,9,U.S. Federal; Massachusetts,2018-06-15,DailyPolitical,,News,Available,484233,AMCN-116307,1095 words,,1095,English,39
Hilltop Holdings Inc. Raises Position in Union Pacific Co. (UNP),urn:contentItem:5SK0-9F91-JCMN-Y25X-00000-00,2018-06-15,"June 15, 2018 Friday",148,10,U.S. Federal,2018-06-15,Zolmax.com,,News,Available,484302,AMCN-116308,1014 words,,1014,English,39
Union Pacific (UNP ) Showing Support Near $137.44,urn:contentItem:5SNR-SG81-F146-H0VG-00000-00,2018-06-28,"June 28, 2018 Thursday",149,1,U.S. Federal,2018-06-28,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,27
Union Pacific (UNP ) Trading Near $142.81 Support Level,urn:contentItem:5SN3-W2J1-F146-H0KF-00000-00,2018-06-25,"June 25, 2018 Monday",149,2,U.S. Federal,2018-06-25,Fresh Brewed Media,,News,Available,345147,FRBREW2018,227 words,,227,English,27
Potential Union Pacific (UNP ) Trade Has 4.03% Downside Protection,urn:contentItem:5SN9-V481-F146-H070-00000-00,2018-06-26,"June 26, 2018 Tuesday",149,3,U.S. Federal,2018-06-26,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,27
Union Pacific Co. ( UNP ) Shares Bought by Highbridge Capital Management LLC,urn:contentItem:5SMY-8GW1-JCMN-Y2BJ-00000-00,2018-06-25,"June 25, 2018 Monday",148,4,U.S. Federal; Massachusetts,2018-06-25,Transcript Daily,,News,Available,484294,AMCN-10009368,994 words,,994,English,27
Potential Union Pacific (UNP ) Trade Has 2.62% Downside Protection,urn:contentItem:5SMF-YD41-JDN4-T44M-00000-00,2018-06-22,"June 22, 2018 Friday",148,5,U.S. Federal,2018-06-22,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,27
Union Pacific ( UNP ) Earns Daily News Sentiment Score of 0.15,urn:contentItem:5SNC-8YF1-JCMN-Y3N1-00000-00,2018-06-27,"June 27, 2018 Wednesday",148,6,U.S. Federal; International,2018-06-27,Watchlist News,,News,Available,484299,AMCN-135127,941 words,,941,English,27
Union Pacific Co. ( UNP ) Shares Bought by Winthrop Partners WNY LLC,urn:contentItem:5SMG-2971-F03R-N1Y9-00000-00,2018-06-22,"June 22, 2018 Friday",148,7,U.S. Federal,2018-06-22,Zolmax.com,,News,Available,484302,AMCN-116308,952 words,,952,English,27
Traders Buy Union Pacific ( UNP ) on Weakness,urn:contentItem:5SN3-YH31-F03R-N2TP-00000-00,2018-06-26,"June 26, 2018 Tuesday",147,8,U.S. Federal,2018-06-26,Transcript Daily,,News,Available,484294,AMCN-10009368,809 words,,809,English,27
Mount Yale Investment Advisors LLC Takes $1.95 Million Position in Union Pacific Co. ( UNP ),urn:contentItem:5SN5-B6K1-F03R-N0N7-00000-00,2018-06-26,"June 26, 2018 Tuesday",147,9,U.S. Federal,2018-06-26,Transcript Daily,,News,Available,484294,AMCN-10009368,953 words,,953,English,27
Q2 2018 EPS Estimates for Union Pacific Co. ( UNP ) Increased by Analyst,urn:contentItem:5SMY-8GW1-JCMN-Y41B-00000-00,2018-06-25,"June 25, 2018 Monday",147,10,U.S. Federal,2018-06-25,DailyPolitical,,News,Available,484233,AMCN-116307,988 words,,988,English,27
Investors Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5SNY-SGD1-F03R-N33Y-00000-00,2018-06-29,"June 29, 2018 Friday",149,1,U.S. Federal,2018-06-29,Ticker Report,,News,Available,484293,AMCN-126392,903 words,,903,English,30
Traders Sell Shares of Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5SNY-SG41-F03R-N24Y-00000-00,2018-06-29,"June 29, 2018 Friday",149,2,U.S. Federal; Massachusetts,2018-06-29,DailyPolitical,,News,Available,484233,AMCN-116307,925 words,,925,English,30
Pensionfund Sabic Decreases Position in Union Pacific Co. ( UNP ),urn:contentItem:5SPK-N731-JCMN-Y3GW-00000-00,2018-07-02,"July 2, 2018 Monday",149,3,U.S. Federal,2018-07-02,Ticker Report,,News,Available,484293,AMCN-126392,978 words,,978,English,30
Union Pacific (UNP ) Trading Near $143.99 Resistance Level,urn:contentItem:5SPK-N801-F146-H2R3-00000-00,2018-07-02,"July 2, 2018 Monday",149,4,U.S. Federal,2018-07-02,Fresh Brewed Media,,News,Available,345147,FRBREW2018,238 words,,238,English,30
Potential Union Pacific (UNP ) Trade Has 4.36% Downside Protection,urn:contentItem:5SPT-MDP1-JDN4-T1YC-00000-00,2018-07-03,"July 3, 2018 Tuesday",148,5,U.S. Federal,2018-07-03,Fresh Brewed Media,,News,Available,345147,FRBREW2018,237 words,,237,English,30
Union Pacific ( UNP ) Rating Lowered to Hold at ValuEngine,urn:contentItem:5SPN-17X1-JCMN-Y4YT-00000-00,2018-07-03,"July 3, 2018 Tuesday",148,6,U.S. Federal,2018-07-03,DailyPolitical,,News,Available,484233,AMCN-116307,855 words,,855,English,30
Pensionfund Sabic Cuts Holdings in Union Pacific Co. ( UNP ),urn:contentItem:5SPK-N731-JCMN-Y42N-00000-00,2018-07-02,"July 2, 2018 Monday",148,7,U.S. Federal,2018-07-02,Watchlist News,,News,Available,484299,AMCN-135127,906 words,,906,English,30
Union Pacific Co. ( UNP ) Short Interest Up 109.6% in June,urn:contentItem:5SNV-FRF1-JCMN-Y01S-00000-00,2018-06-29,"June 29, 2018 Friday",148,8,U.S. Federal,2018-06-29,Transcript Daily,,News,Available,484294,AMCN-10009368,972 words,,972,English,30
Union Pacific Co. (UNP) is Norman Fields Gottscho Capital Management LLC 's 7th Largest Position,urn:contentItem:5SR7-K511-F03R-N463-00000-00,2018-07-05,"July 5, 2018 Thursday",148,9,U.S. Federal,2018-07-05,DailyPolitical,,News,Available,484233,AMCN-116307,815 words,,815,English,30
"62,408 Shares in Union Pacific Co. ( UNP ) Acquired by Neville Rodie Shaw Inc.",urn:contentItem:5SPT-M061-F03R-N09Y-00000-00,2018-07-03,"July 3, 2018 Tuesday",148,10,U.S. Federal,2018-07-03,Transcript Daily,,News,Available,484294,AMCN-10009368,800 words,,800,English,30
Union Pacific Co. ( UNP ) Position Trimmed by Bremer Trust National Association,urn:contentItem:5SSJ-RP91-JCMN-Y1D5-00000-00,2018-07-12,"July 12, 2018 Thursday",150,1,U.S. Federal,2018-07-12,Watchlist News,,News,Available,484299,AMCN-135127,763 words,,763,English,62
Rockland Trust Co. Invests $16.68 Million in Union Pacific Co. (UNP),urn:contentItem:5SRB-98H1-JCMN-Y33V-00000-00,2018-07-06,"July 6, 2018 Friday",150,2,U.S. Federal,2018-07-06,Ticker Report,,News,Available,484293,AMCN-126392,791 words,,791,English,62
Union Pacific (UNP ) Showing Resistance Near $146.86,urn:contentItem:5SS9-DP31-F146-H4N2-00000-00,2018-07-10,"July 10, 2018 Tuesday",150,3,U.S. Federal,2018-07-10,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,62
Swedbank Acquires New Stake in Union Pacific Co. ( UNP ),urn:contentItem:5SS6-68H1-F03R-N4B3-00000-00,2018-07-10,"July 10, 2018 Tuesday",150,4,U.S. Federal,2018-07-10,Ticker Report,,News,Available,484293,AMCN-126392,843 words,,843,English,62
Salem Capital Management Inc. Takes Position in Union Pacific Co. ( UNP ),urn:contentItem:5SS3-FF51-JCMN-Y16J-00000-00,2018-07-09,"July 9, 2018 Monday",149,5,U.S. Federal,2018-07-09,Zolmax.com,,News,Available,484302,AMCN-116308,733 words,,733,English,62
"DnB Asset Management AS Buys Shares of 100,600 Union Pacific Co. (UNP)",urn:contentItem:5SRG-VFR1-F03R-N0XY-00000-00,2018-07-07,"July 7, 2018 Saturday",149,6,U.S. Federal,2018-07-07,Watchlist News,,News,Available,484299,AMCN-135127,820 words,,820,English,62
"KAMES CAPITAL plc Acquires Shares of 10,774 Union Pacific Co. (UNP)",urn:contentItem:5SSM-7GN1-F03R-N038-00000-00,2018-07-12,"July 12, 2018 Thursday",149,7,U.S. Federal; Massachusetts,2018-07-12,Transcript Daily,,News,Available,484294,AMCN-10009368,870 words,,870,English,62
Union Pacific (UNP ) Trading Near $140.43 Support Level,urn:contentItem:5SRF-HYN1-F146-H2HB-00000-00,2018-07-06,"July 6, 2018 Friday",149,8,U.S. Federal,2018-07-06,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,62
Grassi Investment Management Takes $8.02 Million Position in Union Pacific Co. ( UNP ),urn:contentItem:5SS9-FBY1-F03R-N2BR-00000-00,2018-07-10,"July 10, 2018 Tuesday",149,9,U.S. Federal,2018-07-10,DailyPolitical,,News,Available,484233,AMCN-116307,810 words,,810,English,62
"Fenimore Asset Management Inc. Invests $236,000 in Union Pacific Co. ( UNP ) Stock",urn:contentItem:5SSM-7GN1-F03R-N052-00000-00,2018-07-12,"July 12, 2018 Thursday",149,10,U.S. Federal,2018-07-12,Transcript Daily,,News,Available,484294,AMCN-10009368,820 words,,820,English,62
Broadleaf Partners LLC Boosts Stake in Union Pacific Co. ( UNP ),urn:contentItem:5STV-KRD1-JCMN-Y18P-00000-00,2018-07-18,"July 18, 2018 Wednesday",150,1,U.S. Federal,2018-07-18,Watchlist News,,News,Available,484299,AMCN-135127,815 words,,815,English,135
"Fisher Asset Management LLC Sells 45,565 Shares of Union Pacific Co. ( UNP )",urn:contentItem:5ST8-0XT1-F03R-N4BV-00000-00,2018-07-15,"July 15, 2018 Sunday",149,2,U.S. Federal,2018-07-15,Watchlist News,,News,Available,484299,AMCN-135127,907 words,,907,English,135
FormulaFolio Investments LLC Trims Holdings in Union Pacific Co. ( UNP ),urn:contentItem:5STM-MB11-F03R-N1P0-00000-00,2018-07-17,"July 17, 2018 Tuesday",149,3,U.S. Federal,2018-07-17,Transcript Daily,,News,Available,484294,AMCN-10009368,787 words,,787,English,135
Union Pacific Co. ( UNP ) Holdings Boosted by Oakbrook Investments LLC,urn:contentItem:5SV7-70Y1-JCMN-Y01K-00000-00,2018-07-19,"July 19, 2018 Thursday",149,4,U.S. Federal,2018-07-19,Ticker Report,,News,Available,484293,AMCN-126392,781 words,,781,English,135
Union Pacific Co. ( UNP ) Holdings Lifted by Oakbrook Investments LLC,urn:contentItem:5SV4-0J51-F03R-N0SW-00000-00,2018-07-19,"July 19, 2018 Thursday",149,5,U.S. Federal,2018-07-19,DailyPolitical,,News,Available,484233,AMCN-116307,882 words,,882,English,135
Traders Buy Union Pacific ( UNP ) on Weakness,urn:contentItem:5STK-8F71-JCMN-Y52V-00000-00,2018-07-17,"July 17, 2018 Tuesday",148,6,U.S. Federal; Arizona,2018-07-17,DailyPolitical,,News,Available,484233,AMCN-116307,825 words,,825,English,135
Potential Union Pacific (UNP ) Trade Could Hit 2.47% Return,urn:contentItem:5STT-70P1-JDN4-T1FY-00000-00,2018-07-17,"July 17, 2018 Tuesday",148,7,U.S. Federal,2018-07-17,Fresh Brewed Media,,News,Available,345147,FRBREW2018,226 words,,226,English,135
Traders Buy Union Pacific ( UNP ) on Weakness,urn:contentItem:5STK-8F81-JCMN-Y0GP-00000-00,2018-07-17,"July 17, 2018 Tuesday",148,8,U.S. Federal,2018-07-17,Ticker Report,,News,Available,484293,AMCN-126392,836 words,,836,English,135
"1,355,733 Shares in Union Pacific Co. ( UNP ) Acquired by Bank of Montreal Can",urn:contentItem:5STM-MB11-F03R-N1SN-00000-00,2018-07-17,"July 17, 2018 Tuesday",148,9,U.S. Federal,2018-07-17,Transcript Daily,,News,Available,484294,AMCN-10009368,789 words,,789,English,135
Somewhat Favorable Media Coverage Somewhat Unlikely to Affect Union Pacific ( UNP ) Share Price,urn:contentItem:5STM-MB11-F03R-N1KM-00000-00,2018-07-17,"July 17, 2018 Tuesday",148,10,U.S. Federal,2018-07-17,Transcript Daily,,News,Available,484294,AMCN-10009368,846 words,,846,English,135
