title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
"Argent Advisors Inc. Purchases 280 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-04-30,909 words,909,26,148,439934,AMBNWS2021,urn:contentItem:62JX-HPJ1-DXK2-M4R8-00000-00
"Dynamic Advisor Solutions LLC Has $2.36 Million Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-04-30,919 words,919,26,137,439934,AMBNWS2021,urn:contentItem:62JX-HPK1-DXK2-M4N5-00000-00
"salesforce.com, inc. ( NYSE :CRM) Stock Position Increased by Birch Hill Investment Advisors LLC",American Banking and Market News,,2021-04-30,991 words,991,26,136,439934,AMBNWS2021,urn:contentItem:62JX-HPK1-DXK2-M2H5-00000-00
"Mascoma Wealth Management LLC Makes New $99,000 Investment in salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-04-30,1028 words,1028,26,135,484299,AMCN-135127,urn:contentItem:62JS-9YM1-JCMN-Y2RG-00000-00
"Viking Fund Management LLC Has $1.91 Million Stock Position in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-04-30,969 words,969,26,130,484294,AMCN-10009368,urn:contentItem:62JN-M5K1-F03R-N2DT-00000-00
"GWM Advisors LLC Raises Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-04-30,893 words,893,26,127,439934,AMBNWS2021,urn:contentItem:62JR-MNN1-JB40-X490-00000-00
"salesforce.com, inc. ( NYSE :CRM) Expected to Post Quarterly Sales of $5.88 Billion",Transcript Daily,,2021-04-30,1046 words,1046,26,124,484294,AMCN-10009368,urn:contentItem:62JS-9Y01-F03R-N086-00000-00
"Bfsg LLC Grows Stock Position in salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-04-30,1069 words,1069,26,123,484299,AMCN-135127,urn:contentItem:62JS-9YM1-JCMN-Y382-00000-00
"United Capital Management of KS Inc. Reduces Holdings in salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-05-01,1094 words,1094,24,166,484299,AMCN-135127,urn:contentItem:62K3-F8C1-JCMN-Y1N4-00000-00
"Fundamentun LLC Sells 583 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-01,871 words,871,24,149,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M14T-00000-00
"Arkadios Wealth Advisors Acquires 860 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-01,854 words,854,24,147,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M24T-00000-00
"Arkadios Wealth Advisors Has $1.43 Million Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-01,958 words,958,24,143,439934,AMBNWS2021,urn:contentItem:62JY-JNS1-JB40-X1FP-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by Heritage Wealth Advisors",Zolmax.com,,2021-05-01,1015 words,1015,24,142,484302,AMCN-116308,urn:contentItem:62K0-5HC1-JCMN-Y2PX-00000-00
"RPG Investment Advisory LLC Raises Position in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-05-01,946 words,946,24,142,484302,AMCN-116308,urn:contentItem:62K3-F8C1-JCMN-Y0DY-00000-00
"Castle Rock Wealth Management LLC Buys 161 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-01,882 words,882,24,138,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M371-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by United Capital Management of KS Inc.",Ticker Report,,2021-05-01,916 words,916,24,135,484293,AMCN-126392,urn:contentItem:62K3-F8C1-JCMN-Y17R-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Boosted by Pegasus Asset Management Inc.",Transcript Daily,,2021-05-02,1005 words,1005,12,143,484294,AMCN-10009368,urn:contentItem:62K6-41D1-JCMN-Y1TX-00000-00
"Red Door Wealth Management LLC Boosts Holdings in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-05-02,1048 words,1048,12,137,484294,AMCN-10009368,urn:contentItem:62K6-41D1-JCMN-Y1FK-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Pegasus Asset Management Inc.",American Banking and Market News,,2021-05-02,968 words,968,12,130,439934,AMBNWS2021,urn:contentItem:62K9-6SV1-DXK2-M1MB-00000-00
"Venture Visionary Partners LLC Increases Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-02,886 words,886,12,127,439934,AMBNWS2021,urn:contentItem:62K5-JMH1-JB40-X4KN-00000-00
"salesforce.com, inc. ( NYSE :CRM) Position Increased by AE Wealth Management LLC",American Banking and Market News,,2021-05-02,893 words,893,12,125,439934,AMBNWS2021,urn:contentItem:62K5-JMC1-DXK2-M40P-00000-00
"Waverton Investment Management Ltd Lowers Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-02,1005 words,1005,12,124,439934,AMBNWS2021,urn:contentItem:62K9-6SV1-DXK2-M1B8-00000-00
"salesforce.com, inc. ( NYSE :CRM) Stake Boosted by Vancity Investment Management Ltd",DailyPolitical,,2021-05-02,1036 words,1036,12,122,484233,AMCN-116307,urn:contentItem:62K9-DD21-JCMN-Y024-00000-00
"Vancity Investment Management Ltd Increases Position in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-05-02,938 words,938,12,120,484302,AMCN-116308,urn:contentItem:62K9-DD21-JCMN-Y0HN-00000-00
"nCino, Inc. ( NASDAQ :NCNO) Short Interest Update",American Banking and Market News,,2021-05-02,752 words,752,12,33,439934,AMBNWS2021,urn:contentItem:62K5-JMC1-DXK2-M55D-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Boosted by J.W. Cole Advisors Inc.",American Banking and Market News,,2021-05-03,884 words,884,37,145,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M3V3-00000-00
"GFG Capital LLC Buys 1,205 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,903 words,903,37,144,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M39Y-00000-00
"First Quadrant L P CA Boosts Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,902 words,902,37,143,439934,AMBNWS2021,urn:contentItem:62KH-73H1-JB40-X385-00000-00
"Stratos Wealth Partners LTD. Sells 5,128 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,879 words,879,37,142,439934,AMBNWS2021,urn:contentItem:5SV6-WS01-DXK2-M1W2-00000-00
"Cwm LLC Has $19.23 Million Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,880 words,880,37,141,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M1RD-00000-00
"First Quadrant L P CA Grows Position in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-03,924 words,924,37,138,484233,AMCN-116307,urn:contentItem:62KH-G3D1-F03R-N1KN-00000-00
"Stratos Wealth Partners LTD. Has $7.31 Million Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,925 words,925,37,136,439934,AMBNWS2021,urn:contentItem:62KC-JHT1-DXK2-M3NS-00000-00
"Comerica Bank Trims Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,905 words,905,37,131,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M50X-00000-00
"Eastern Bank Decreases Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-03,948 words,948,37,127,439934,AMBNWS2021,urn:contentItem:62KC-JHS1-JB40-X0CK-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Lindbrook Capital LLC",Zolmax.com,,2021-05-04,987 words,987,42,144,484302,AMCN-116308,urn:contentItem:62KR-DVP1-F03R-N3FX-00000-00
"Spearhead Capital Advisors LLC Grows Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-04,883 words,883,42,144,439934,AMBNWS2021,urn:contentItem:62KR-6W41-DXK2-M0JV-00000-00
"Swarthmore Group Inc. Has $8.77 Million Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-04,972 words,972,42,143,439934,AMBNWS2021,urn:contentItem:62KR-6WF1-DXK2-M356-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Swarthmore Group Inc.",American Banking and Market News,,2021-05-04,885 words,885,42,133,439934,AMBNWS2021,urn:contentItem:62KR-6WG1-DXK2-M06S-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Hyman Charles D",American Banking and Market News,,2021-05-04,888 words,888,42,130,439934,AMBNWS2021,urn:contentItem:62KR-6WG1-DXK2-M051-00000-00
"US Bancorp DE Raises Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-04,932 words,932,42,128,439934,AMBNWS2021,urn:contentItem:62KR-6W41-DXK2-M04W-00000-00
"JustInvest LLC Has $2.01 Million Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-04,927 words,927,42,126,439934,AMBNWS2021,urn:contentItem:62KR-6WF1-DXK2-M403-00000-00
"Handelsbanken Fonder AB Increases Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-05,846 words,846,45,146,439934,AMBNWS2021,urn:contentItem:62KY-KMW1-DXK2-M2JJ-00000-00
"salesforce.com, inc. ( NYSE :CRM) Insider Parker Harris Sells 5,300 Shares",American Banking and Market News,,2021-05-05,990 words,990,45,145,439934,AMBNWS2021,urn:contentItem:62KY-KMW1-DXK2-M4G5-00000-00
"Lannebo Fonder AB Buys 10,000 Shares of salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-05-05,1043 words,1043,45,140,484299,AMCN-135127,urn:contentItem:62KV-5X11-F03R-N4YR-00000-00
"We Are One Seven LLC Has $2.01 Million Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-05,898 words,898,45,137,439934,AMBNWS2021,urn:contentItem:62KY-5XK1-DXK2-M23R-00000-00
"Beaumont Asset Management L.L.C. Grows Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-05,1013 words,1013,45,135,439934,AMBNWS2021,urn:contentItem:62KY-5YH1-JB40-X1PM-00000-00
"Stratos Wealth Advisors LLC Grows Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-05,998 words,998,45,133,484233,AMCN-116307,urn:contentItem:62KV-5W61-JCMN-Y244-00000-00
"Investmentaktiengesellschaft Fuer Langfristige Investoren TGV Makes New $31.78 Million Investment in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-05,928 words,928,45,133,439934,AMBNWS2021,urn:contentItem:62KY-5XK1-DXK2-M12N-00000-00
"salesforce.com, inc. ( NYSE :CRM) CFO Sells $1,222,850.23 in Stock",American Banking and Market News,,2021-05-05,761 words,761,45,130,439934,AMBNWS2021,urn:contentItem:62KT-GJR1-JB40-X2KF-00000-00
"Hollencrest Capital Management Raises Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-05,886 words,886,45,128,439934,AMBNWS2021,urn:contentItem:62KY-5YH1-JB40-X2WN-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by Cozad Asset Management Inc.",American Banking and Market News,,2021-05-06,979 words,979,30,146,439934,AMBNWS2021,urn:contentItem:62M5-4TB1-JB40-X000-00000-00
"Mirador Capital Partners LP Raises Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-06,975 words,975,30,146,439934,AMBNWS2021,urn:contentItem:62M5-4TH1-JB40-X252-00000-00
"Mirador Capital Partners LP Acquires 2,631 Shares of salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-05-06,1062 words,1062,30,137,484299,AMCN-135127,urn:contentItem:62M5-GBR1-F03R-N4YT-00000-00
"Mitchell Capital Management Co. Has $3.80 Million Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-06,872 words,872,30,137,439934,AMBNWS2021,urn:contentItem:62M5-4TH1-JB40-X32P-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Financial Counselors Inc.",American Banking and Market News,,2021-05-06,887 words,887,30,134,439934,AMBNWS2021,urn:contentItem:62M1-FKP1-DXK2-M151-00000-00
"salesforce.com, inc. ( NYSE :CRM) Insider Parker Harris Sells 5,300 Shares",Watchlist News,,2021-05-06,1084 words,1084,30,122,484299,AMCN-135127,urn:contentItem:62M0-PTY1-F03R-N0NY-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by AAFMAA Wealth Management & Trust LLC",American Banking and Market News,,2021-05-06,957 words,957,30,118,439934,AMBNWS2021,urn:contentItem:62M5-4TB1-JB40-X1JS-00000-00
Worldwide Business Process Automation Industry to 2026 - Key Drivers and Restraints,PR Newswire,,2021-05-06,1982 words,1982,30,46,8054,PRNEWS2021,urn:contentItem:62M1-CCF1-JB72-13J9-00000-00
"TCI Wealth Advisors Inc. Grows Holdings in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-05-07,972 words,972,36,148,484294,AMCN-10009368,urn:contentItem:62M8-45S1-JCMN-Y2XR-00000-00
"Regentatlantic Capital LLC Decreases Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,871 words,871,36,147,439934,AMBNWS2021,urn:contentItem:62M7-F8S1-JB40-X04F-00000-00
"RV Capital GmbH Acquires Shares of 219,513 salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,939 words,939,36,144,439934,AMBNWS2021,urn:contentItem:62MC-40K1-DXK2-M2C6-00000-00
"TCF National Bank Cuts Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,924 words,924,36,143,439934,AMBNWS2021,urn:contentItem:62MC-3YM1-DXK2-M0HM-00000-00
"Klingenstein Fields & Co. LP Buys 2,307 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,953 words,953,36,142,439934,AMBNWS2021,urn:contentItem:62MC-40K1-DXK2-M3SB-00000-00
"EULAV Asset Management Has $59.33 Million Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,871 words,871,36,141,439934,AMBNWS2021,urn:contentItem:62MC-3YM1-DXK2-M1Y4-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Capital Planning Advisors LLC",Zolmax.com,,2021-05-07,1000 words,1000,36,141,484302,AMCN-116308,urn:contentItem:62MC-BNK1-JCMN-Y200-00000-00
"Sumitomo Mitsui Trust Holdings Inc. Has $708.91 Million Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,910 words,910,36,137,439934,AMBNWS2021,urn:contentItem:62MC-3YM1-DXK2-M15F-00000-00
"BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp Has $31.66 Million Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,951 words,951,36,134,439934,AMBNWS2021,urn:contentItem:62MC-3YM1-DXK2-M1KF-00000-00
"CAPROCK Group Inc. Sells 1,984 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-07,938 words,938,36,130,439934,AMBNWS2021,urn:contentItem:62MC-40K1-DXK2-M35H-00000-00
"Spinnaker Trust Acquires 1,160 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-08,856 words,856,24,149,439934,AMBNWS2021,urn:contentItem:62MK-1R21-DXK2-M0BP-00000-00
"Greenleaf Trust Purchases 1,064 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-08,954 words,954,24,149,439934,AMBNWS2021,urn:contentItem:62MF-CJH1-DXK2-M2G3-00000-00
"MADDEN SECURITIES Corp Buys 600 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-08,900 words,900,24,145,439934,AMBNWS2021,urn:contentItem:62MK-1R11-DXK2-M4M6-00000-00
"FUKOKU MUTUAL LIFE INSURANCE Co Reduces Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-08,919 words,919,24,143,439934,AMBNWS2021,urn:contentItem:62MK-1R11-DXK2-M502-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Lowered by Stoneridge Investment Partners LLC",American Banking and Market News,,2021-05-08,945 words,945,24,143,439934,AMBNWS2021,urn:contentItem:62MK-1R21-DXK2-M16T-00000-00
"Arrow Financial Corp Sells 123 Shares of salesforce.com, inc. ( NYSE :CRM)",Ticker Report,,2021-05-08,972 words,972,24,142,484293,AMCN-126392,urn:contentItem:62MK-7MP1-JCMN-Y4FJ-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by FUKOKU MUTUAL LIFE INSURANCE Co",American Banking and Market News,,2021-05-08,858 words,858,24,141,439934,AMBNWS2021,urn:contentItem:5SVM-V0N1-JB40-X2HF-00000-00
"MADDEN SECURITIES Corp Acquires 600 Shares of salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-05-08,1014 words,1014,24,141,484294,AMCN-10009368,urn:contentItem:62MG-03V1-JCMN-Y4TC-00000-00
"Milestone Resources Group Ltd Acquires 57,219 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-08,943 words,943,24,140,439934,AMBNWS2021,urn:contentItem:62MK-1R21-DXK2-M0JJ-00000-00
"Insider Selling: salesforce.com, inc. ( NYSE :CRM) CFO Sells 5,299 Shares of Stock",Ticker Report,,2021-05-08,780 words,780,24,140,484293,AMCN-126392,urn:contentItem:62MD-M111-JCMN-Y28R-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Boosted by Intrua Financial LLC",Transcript Daily,,2021-05-09,958 words,958,14,145,484294,AMCN-10009368,urn:contentItem:62MN-XDS1-F03R-N1WH-00000-00
"Ziegler Capital Management LLC Boosts Stake in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-05-09,1029 words,1029,14,142,484294,AMCN-10009368,urn:contentItem:62MN-XDS1-F03R-N1HX-00000-00
"Wealthstreet Investment Advisors LLC Boosts Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-09,997 words,997,14,141,484233,AMCN-116307,urn:contentItem:62MN-XDS1-F03R-N351-00000-00
"Thoroughbred Financial Services LLC Has $2.71 Million Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-09,1035 words,1035,14,135,484233,AMCN-116307,urn:contentItem:62MT-67M1-F03R-N41J-00000-00
"Thoroughbred Financial Services LLC Has $2.71 Million Stock Position in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-05-09,1000 words,1000,14,133,484302,AMCN-116308,urn:contentItem:62MT-67M1-F03R-N4J4-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Exane Derivatives",DailyPolitical,,2021-05-09,944 words,944,14,129,484233,AMCN-116307,urn:contentItem:62MN-XDS1-F03R-N2WK-00000-00
"Exane Derivatives Trims Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-09,951 words,951,14,128,439934,AMBNWS2021,urn:contentItem:62MN-BD51-JB40-X3R9-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by Intrua Financial LLC",American Banking and Market News,,2021-05-09,927 words,927,14,123,439934,AMBNWS2021,urn:contentItem:62MN-BD51-JB40-X2JH-00000-00
"ICICI Prudential Asset Management Co Ltd Raises Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-09,977 words,977,14,123,439934,AMBNWS2021,urn:contentItem:62MN-BD51-JB40-X30K-00000-00
"Cohen Capital Management Inc. Increases Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-10,896 words,896,41,178,439934,AMBNWS2021,urn:contentItem:62N1-17S1-DXK2-M0X9-00000-00
"Cohen Capital Management Inc. Boosts Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-10,987 words,987,41,149,484233,AMCN-116307,urn:contentItem:62N1-7NW1-F03R-N285-00000-00
"Oxler Private Wealth LLC Has $1.61 Million Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-10,897 words,897,41,137,439934,AMBNWS2021,urn:contentItem:62MW-C3Y1-JB40-X267-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Virginia Retirement Systems ET AL",American Banking and Market News,,2021-05-10,884 words,884,41,136,439934,AMBNWS2021,urn:contentItem:62N1-17S1-DXK2-M0B5-00000-00
"Virginia Retirement Systems ET AL Has $14.37 Million Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-05-10,1045 words,1045,41,132,484233,AMCN-116307,urn:contentItem:62N1-7NW1-F03R-N248-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by IFP Advisors Inc",American Banking and Market News,,2021-05-10,840 words,840,41,131,439934,AMBNWS2021,urn:contentItem:62MW-C3Y1-JB40-X1PT-00000-00
"Centaurus Financial Inc. Acquires 1,084 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-10,922 words,922,41,128,439934,AMBNWS2021,urn:contentItem:62MW-C3Y1-JB40-X07C-00000-00
"Srinivas Tallapragada Sells 5,000 Shares of salesforce.com, inc. ( NYSE :CRM) Stock",American Banking and Market News,,2021-05-10,725 words,725,41,128,439934,AMBNWS2021,urn:contentItem:62N1-1731-DXK2-M0G0-00000-00
"Manchester Financial Inc. Decreases Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-11,843 words,843,32,148,439934,AMBNWS2021,urn:contentItem:5SVY-3YM1-JB40-X0YS-00000-00
"Fiduciary Group LLC Increases Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-05-11,984 words,984,32,147,439934,AMBNWS2021,urn:contentItem:62N7-0Y51-DXK2-M058-00000-00
