title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
American Express ( NYSE :AXP) Receives $126.33 Consensus Target Price from Brokerages,Transcript Daily,,2021-05-21,989 words,989,15,342,484294,AMCN-10009368,urn:contentItem:62R7-NX11-F03R-N26X-00000-00
MD Financial Management Inc. Invests $2.57 Million in American Express ( NYSE :AXP),Zolmax.com,,2021-05-21,1013 words,1013,15,341,484302,AMCN-116308,urn:contentItem:62R7-NX11-F03R-N4T0-00000-00
Clifford Swan Investment Counsel LLC Has $15.03 Million Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-21,1046 words,1046,15,341,439934,AMBNWS2021,urn:contentItem:62RB-P591-DXK2-M2TF-00000-00
American Express ( NYSE :AXP) Shares Acquired by Meitav Dash Investments Ltd.,American Banking and Market News,,2021-05-21,1020 words,1020,15,341,439934,AMBNWS2021,urn:contentItem:62R7-1X01-JB40-X4B5-00000-00
MD Financial Management Inc. Buys New Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-21,973 words,973,15,308,439934,AMBNWS2021,urn:contentItem:62R7-1X41-JB40-X1GF-00000-00
MD Financial Management Inc. Makes New Investment in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-21,976 words,976,15,308,439934,AMBNWS2021,urn:contentItem:62R7-1X41-JB40-X1GG-00000-00
Prio Wealth Limited Partnership Has $5.76 Million Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-21,978 words,978,15,307,439934,AMBNWS2021,urn:contentItem:62RB-P591-DXK2-M4GG-00000-00
"Rhumbline Advisers Sells 80,971 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-21,1065 words,1065,15,306,439934,AMBNWS2021,urn:contentItem:62RB-P5B1-DXK2-M0J6-00000-00
Sumitomo Mitsui DS Asset Management Company Ltd Sells 968 Shares of American Express ( NYSE :AXP),American Banking and Market News,,2021-05-22,961 words,961,11,345,439934,AMBNWS2021,urn:contentItem:62RJ-MKJ1-DXK2-M3X9-00000-00
"Koshinski Asset Management Inc. Purchases 1,160 Shares of American Express ( NYSE :AXP)",Transcript Daily,,2021-05-22,1120 words,1120,11,337,484294,AMCN-10009368,urn:contentItem:62RF-HKH1-F03R-N1WS-00000-00
American Express ( NYSE :AXP) Shares Sold by Victory Capital Management Inc.,American Banking and Market News,,2021-05-22,1013 words,1013,11,305,439934,AMBNWS2021,urn:contentItem:5SWP-P7Y1-JB40-X39J-00000-00
American Express ( NYSE :AXP) Shares Acquired by Fifth Third Bancorp,American Banking and Market News,,2021-05-22,1018 words,1018,11,305,439934,AMBNWS2021,urn:contentItem:62RJ-MKJ1-DXK2-M299-00000-00
Nippon Life Global Investors Americas Inc. Raises Position in American Express ( NYSE :AXP),DailyPolitical,,2021-05-22,1172 words,1172,11,302,484233,AMCN-116307,urn:contentItem:62RJ-V7V1-F03R-N0G6-00000-00
"Nippon Life Global Investors Americas Inc. Acquires 24,920 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-22,1076 words,1076,11,302,439934,AMBNWS2021,urn:contentItem:62RJ-MKJ1-DXK2-M3F1-00000-00
"Scotia Capital Inc. Purchases 4,261 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-23,937 words,937,20,348,439934,AMBNWS2021,urn:contentItem:62RM-X1C1-DXK2-M0GD-00000-00
Bank of Nova Scotia Decreases Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-23,1009 words,1009,20,343,439934,AMBNWS2021,urn:contentItem:62RS-MJX1-JB40-X1BB-00000-00
Connable Office Inc. Boosts Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-23,1068 words,1068,20,340,439934,AMBNWS2021,urn:contentItem:62RS-MJX1-JB40-X2YM-00000-00
Connable Office Inc. Increases Stake in American Express ( NYSE :AXP),Zolmax.com,,2021-05-23,1105 words,1105,20,338,484302,AMCN-116308,urn:contentItem:62RS-TC11-F03R-N2KB-00000-00
American Express ( NYSE :AXP) Shares Sold by The PNC Financial Services Group Inc.,American Banking and Market News,,2021-05-23,919 words,919,20,311,439934,AMBNWS2021,urn:contentItem:62RS-MJX1-JB40-X3FT-00000-00
"Boston Family Office LLC Sells 2,000 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-23,985 words,985,20,308,439934,AMBNWS2021,urn:contentItem:62RS-MJX1-JB40-X4JB-00000-00
Geo Capital Gestora de Recursos Ltd Boosts Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-23,1015 words,1015,20,304,439934,AMBNWS2021,urn:contentItem:5SWT-11R1-JB40-X158-00000-00
"Eagle Global Advisors LLC Buys 28,255 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-24,1057 words,1057,23,341,439934,AMBNWS2021,urn:contentItem:62S0-KS01-JB40-X3T0-00000-00
"Ninety One UK Ltd Sells 124,080 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-24,1026 words,1026,23,341,439934,AMBNWS2021,urn:contentItem:62S0-KS01-JB40-X4TV-00000-00
"Keybank National Association OH Sells 1,069 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-24,1016 words,1016,23,341,439934,AMBNWS2021,urn:contentItem:62RV-Y311-JB40-X0N7-00000-00
"Prospera Financial Services Inc Has $613,000 Stake in American Express ( NYSE :AXP)",Transcript Daily,,2021-05-24,1151 words,1151,23,337,484294,AMCN-10009368,urn:contentItem:62RW-JRT1-F03R-N3WM-00000-00
American Express ( NYSE :AXP) Shares Sold by Thompson Siegel & Walmsley LLC,American Banking and Market News,,2021-05-24,931 words,931,23,310,439934,AMBNWS2021,urn:contentItem:62RV-XY71-JB40-X4VS-00000-00
Alps Advisors Inc. Increases Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-24,965 words,965,23,308,439934,AMBNWS2021,urn:contentItem:62S0-KSG1-JB40-X1WY-00000-00
"Cibc World Markets Corp Sells 55,438 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-24,945 words,945,23,308,439934,AMBNWS2021,urn:contentItem:62S0-KS01-JB40-X3T1-00000-00
"1,500 Shares in American Express ( NYSE :AXP) Purchased by Mengis Capital Management Inc.",American Banking and Market News,,2021-05-24,1018 words,1018,23,306,439934,AMBNWS2021,urn:contentItem:5SWT-11R1-JB40-X2TJ-00000-00
Kingfisher Capital LLC Buys New Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-24,1035 words,1035,23,305,439934,AMBNWS2021,urn:contentItem:62S0-KS01-JB40-X287-00000-00
American Express Executives to Participate in Upcoming Investor Conferences,Business Wire,,2021-05-25,314 words,314,15,354,7924,BWIRE2021,urn:contentItem:62S2-0WD1-JBG1-84GD-00000-00
IndexIQ Advisors LLC Lowers Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-25,1024 words,1024,15,341,439934,AMBNWS2021,urn:contentItem:62S2-XFW1-DXK2-M07S-00000-00
Obermeyer Wood Investment Counsel Lllp Has $1.19 Million Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-25,1071 words,1071,15,340,439934,AMBNWS2021,urn:contentItem:62S6-KJW1-DXK2-M4WN-00000-00
American Express ( NYSE :AXP) is Investment Management of Virginia LLC 's 6th Largest Position,American Banking and Market News,,2021-05-25,994 words,994,15,308,439934,AMBNWS2021,urn:contentItem:62S6-KJV1-DXK2-M35J-00000-00
KWB Wealth Purchases 721 Shares of American Express ( NYSE :AXP),American Banking and Market News,,2021-05-25,961 words,961,15,308,439934,AMBNWS2021,urn:contentItem:62S6-KJV1-DXK2-M3M1-00000-00
"BlackRock Inc. Sells 112,856 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-25,1010 words,1010,15,305,439934,AMBNWS2021,urn:contentItem:62S2-XFX1-DXK2-M321-00000-00
"Advisors Asset Management Inc. Buys 2,458 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-25,1066 words,1066,15,304,439934,AMBNWS2021,urn:contentItem:62S6-KJV1-DXK2-M1TN-00000-00
"Diversified Trust Co Sells 4,166 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-26,973 words,973,26,345,439934,AMBNWS2021,urn:contentItem:62SD-K7G1-DXK2-M065-00000-00
D.A. Davidson & CO. Has $3.75 Million Stock Position in American Express ( NYSE :AXP),DailyPolitical,,2021-05-26,1041 words,1041,26,341,484233,AMCN-116307,urn:contentItem:62S9-HPT1-JCMN-Y39B-00000-00
Shell Asset Management Co. Has $19.60 Million Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-26,1052 words,1052,26,341,439934,AMBNWS2021,urn:contentItem:62SF-11R1-DXK2-M2Y3-00000-00
American Express ( NYSE :AXP) Stock Position Raised by Benedict Financial Advisors Inc.,American Banking and Market News,,2021-05-26,1044 words,1044,26,341,439934,AMBNWS2021,urn:contentItem:62SD-K7G1-DXK2-M1VF-00000-00
Zacks: Analysts Expect American Express ( NYSE : AXP ) to Post $1.55 Earnings Per Share,American Banking and Market News,,2021-05-26,1104 words,1104,26,339,439934,AMBNWS2021,urn:contentItem:62S8-W2H1-DXK2-M2WB-00000-00
Hosking Partners LLP Has $89.64 Million Stake in American Express ( NYSE :AXP),Zolmax.com,,2021-05-26,1120 words,1120,26,338,484302,AMCN-116308,urn:contentItem:62SD-SWW1-F03R-N30B-00000-00
Hosking Partners LLP Grows Position in American Express ( NYSE :AXP),DailyPolitical,,2021-05-26,1101 words,1101,26,338,484233,AMCN-116307,urn:contentItem:62SD-SWW1-F03R-N2B6-00000-00
Analysts Anticipate American Express ( NYSE : AXP ) to Post $1.55 EPS,Zolmax.com,,2021-05-26,1251 words,1251,26,333,484302,AMCN-116308,urn:contentItem:62S9-HPT1-JCMN-Y3T8-00000-00
D.A. Davidson & CO. Reduces Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-26,949 words,949,26,308,439934,AMBNWS2021,urn:contentItem:5SWY-3WV1-DXK2-M0D0-00000-00
Lincoln National Corp Increases Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-27,971 words,971,11,345,439934,AMBNWS2021,urn:contentItem:62SM-HW21-DXK2-M4K3-00000-00
American Express ( NYSE :AXP) Shares Sold by State Board of Administration of Florida Retirement System,American Banking and Market News,,2021-05-27,996 words,996,11,343,439934,AMBNWS2021,urn:contentItem:62SM-HW31-DXK2-M23Y-00000-00
Mariner LLC Trims Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-27,998 words,998,11,341,439934,AMBNWS2021,urn:contentItem:62SG-W991-DXK2-M409-00000-00
Naples Global Advisors LLC Has $2.27 Million Holdings in American Express ( NYSE :AXP),Watchlist News,,2021-05-27,1165 words,1165,11,339,484299,AMCN-135127,urn:contentItem:62SH-HKC1-JCMN-Y36P-00000-00
"Global Cards Market Report 2021-2025 & Long-term Forecast to 2030 - Retail Establishments, Corporate Institutions, Government, Financial Institutions - ResearchAndMarkets.com",Business Wire,,2021-05-27,946 words,946,11,322,7924,BWIRE2021,urn:contentItem:62SF-SK21-JBG1-8009-00000-00
Naples Global Advisors LLC Increases Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-27,973 words,973,11,308,439934,AMBNWS2021,urn:contentItem:5SX1-01Y1-DXK2-M0NM-00000-00
"Winslow Asset Management Inc. Sells 1,855 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-27,1051 words,1051,11,305,439934,AMBNWS2021,urn:contentItem:62SM-HW21-DXK2-M3RK-00000-00
"Geller Advisors LLC Has $317,000 Stock Position in American Express ( NYSE :AXP)",Watchlist News,,2021-05-27,1214 words,1214,11,298,484299,AMCN-135127,urn:contentItem:62SH-HKC1-JCMN-Y3F2-00000-00
"Cambridge Investment Research Advisors Inc. Acquires 5,722 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-28,982 words,982,24,345,439934,AMBNWS2021,urn:contentItem:62SP-V4K1-JB40-X1XJ-00000-00
Cigna Investments Inc. New Boosts Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-28,977 words,977,24,345,439934,AMBNWS2021,urn:contentItem:62SV-GXJ1-DXK2-M1B9-00000-00
American Express ( NYSE : AXP ) Expected to Announce Quarterly Sales of $9.49 Billion,American Banking and Market News,,2021-05-28,1026 words,1026,24,341,439934,AMBNWS2021,urn:contentItem:62SP-V4K1-JB40-X0NV-00000-00
Cigna Investments Inc. New Boosts Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-28,1001 words,1001,24,341,439934,AMBNWS2021,urn:contentItem:62SV-GXJ1-DXK2-M0Y2-00000-00
"Cambridge Investment Research Advisors Inc. Buys 5,722 Shares of American Express ( NYSE :AXP)",Transcript Daily,,2021-05-28,1145 words,1145,24,338,484294,AMCN-10009368,urn:contentItem:62SR-GGM1-JCMN-Y0VP-00000-00
"Global $225.95 Billion Cards Markets, 2015-2020, 2020-2025F, 2030F",GlobeNewswire,,2021-05-28,939 words,939,24,326,222091,PRIZNE2021,urn:contentItem:62SP-1SF1-DYGB-B1W7-00000-00
Maryland State Retirement & Pension System Grows Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-28,993 words,993,24,307,439934,AMBNWS2021,urn:contentItem:62SV-GXW1-JB40-X294-00000-00
"World Asset Management Inc Sells 1,089 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-28,999 words,999,24,307,439934,AMBNWS2021,urn:contentItem:62SV-GXW1-JB40-X0H9-00000-00
"Bank Julius Baer & Co. Ltd Zurich Sells 1,199 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-29,1006 words,1006,4,341,439934,AMBNWS2021,urn:contentItem:62SX-SM11-DXK2-M32K-00000-00
Zacks: Analysts Anticipate American Express ( NYSE : AXP ) Will Announce Earnings of $1.55 Per Share,Transcript Daily,,2021-05-29,1215 words,1215,4,332,484294,AMCN-10009368,urn:contentItem:62SY-BJ91-JCMN-Y2XK-00000-00
HighTower Advisors LLC Has $52.53 Million Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-29,959 words,959,4,308,439934,AMBNWS2021,urn:contentItem:62T2-DMM1-JB40-X000-00000-00
": The buy now, pay later wave: Klarna, Affirm and rivals hope to take U.S. by storm",Financial Press,Financial Press,2021-05-29,3107 words,3107,4,14,484309,FINP-10009192,urn:contentItem:62SX-08Y1-JCMN-Y22N-00000-00
Factory Mutual Insurance Co. Lowers Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-30,1020 words,1020,3,341,439934,AMBNWS2021,urn:contentItem:62T8-D121-JB40-X2FF-00000-00
Guardian Wealth Advisors LLC Buys New Position in American Express ( NYSE :AXP),Watchlist News,,2021-05-30,1178 words,1178,3,339,484299,AMCN-135127,urn:contentItem:62T5-9M01-JCMN-Y476-00000-00
Saybrook Capital NC Increases Stake in American Express ( NYSE :AXP),Transcript Daily,,2021-05-30,1182 words,1182,3,299,484294,AMCN-10009368,urn:contentItem:62T5-9MF1-F03R-N11D-00000-00
Barometer Capital Management Inc. Invests $1.21 Million in American Express ( NYSE :AXP),Zolmax.com,,2021-05-31,1130 words,1130,10,338,484302,AMCN-116308,urn:contentItem:62TG-J691-JCMN-Y2WR-00000-00
Prepaid Card Global Market Report 2021: COVID-19 Impact and Recovery to 2030 - ResearchAndMarkets.com,Business Wire,,2021-05-31,921 words,921,10,331,7924,BWIRE2021,urn:contentItem:62T9-M6B1-JBG1-80GY-00000-00
Barometer Capital Management Inc. Makes New Investment in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-31,973 words,973,10,308,439934,AMBNWS2021,urn:contentItem:62TG-CC61-JB40-X453-00000-00
"Kestra Advisory Services LLC Sells 42,090 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-05-31,1001 words,1001,10,307,439934,AMBNWS2021,urn:contentItem:62TB-R7W1-DXK2-M1NJ-00000-00
Sustainable Growth Advisers LP Has $281.20 Million Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-05-31,1080 words,1080,10,304,439934,AMBNWS2021,urn:contentItem:62TG-CC61-JB40-X251-00000-00
Sullivan Bruyette Speros & Blaney LLC Acquires 437 Shares of American Express ( NYSE :AXP),Transcript Daily,,2021-05-31,1081 words,1081,10,302,484294,AMCN-10009368,urn:contentItem:62TC-B6H1-F03R-N1RG-00000-00
The Impact of Fintech on Financial Services 31 May 2021,Global Industry SnapShot,,2021-05-31,14974 words,14974,10,220,475924,ACQGIS2021,urn:contentItem:64Y7-SN11-JCGK-10DB-00000-00
Visa (V) Expands Reach of Fintech Partner Connect Program,Newstex Blogs,Zacks Equity Research,2021-05-31,936 words,936,10,32,299488,ZACK-5304,urn:contentItem:62TC-B691-F03R-N131-00000-00
Can Mastercard ( MA ) Regain Its Lost Sheen From Travel Rebound?,Newstex Blogs,Zacks Equity Research,2021-05-31,1284 words,1284,10,28,299488,ZACK-5304,urn:contentItem:62TC-B5K1-JCMN-Y2YB-00000-00
How Tulsa Race Massacre Shaped Today's Most Successful Black CEOs,All Things Considered,,2021-05-31,912 words,912,10,23,429236,NPRATC2021,urn:contentItem:62TH-M4B1-DY2S-N3NR-00000-00
American Express ( NYSE :AXP) Rating Reiterated by JPMorgan Chase & Co.,American Banking and Market News,,2021-06-01,889 words,889,30,348,439934,AMBNWS2021,urn:contentItem:62TP-D2K1-DXK2-M1MW-00000-00
American Express ( NYSE :AXP) Sets New 12-Month High at $162.59,American Banking and Market News,,2021-06-01,878 words,878,30,348,439934,AMBNWS2021,urn:contentItem:62TP-D2K1-DXK2-M1MJ-00000-00
BI Asset Management Fondsmaeglerselskab A S Cuts Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-06-01,948 words,948,30,345,439934,AMBNWS2021,urn:contentItem:62TJ-PYK1-DXK2-M01T-00000-00
Evermay Wealth Management LLC Has $1.25 Million Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-06-01,1038 words,1038,30,342,439934,AMBNWS2021,urn:contentItem:62TP-D2K1-DXK2-M391-00000-00
"Forsta AP Fonden Purchases 5,200 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-06-01,1028 words,1028,30,341,439934,AMBNWS2021,urn:contentItem:62TP-D2K1-DXK2-M14V-00000-00
Lord Abbett & CO. LLC Has $143.92 Million Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-06-01,1047 words,1047,30,341,439934,AMBNWS2021,urn:contentItem:62TP-D2K1-DXK2-M1M6-00000-00
American Express ( NYSE :AXP) Shares Bought by Arete Wealth Advisors LLC,DailyPolitical,,2021-06-01,1162 words,1162,30,338,484233,AMCN-116307,urn:contentItem:62TP-JMM1-F03R-N2PF-00000-00
American Express ( NYSE :AXP) Position Reduced by Column Capital Advisors LLC,Transcript Daily,,2021-06-01,1085 words,1085,30,338,484294,AMCN-10009368,urn:contentItem:62TK-BV01-F03R-N3XN-00000-00
"Global $21.22 Billion Prepaid Card Market Analysis & Forecasts, 2015-2020, 2020-2025F, 2030F",GlobeNewswire,,2021-06-01,913 words,913,30,331,222091,PRIZNE2021,urn:contentItem:62TH-J5T1-JC18-M116-00000-00
American Express ( NYSE :AXP) Shares Sold by AMG National Trust Bank,American Banking and Market News,,2021-06-02,976 words,976,24,345,439934,AMBNWS2021,urn:contentItem:62TX-BCR1-DXK2-M0SK-00000-00
Dakota Wealth Management Takes $1.44 Million Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-06-02,942 words,942,24,345,439934,AMBNWS2021,urn:contentItem:62TX-BCP1-DXK2-M3KC-00000-00
